date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:41:29	306/306	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Sep%202021%2011:39:56%20GMT	http://barlows.co.nz/robots.txt		(from )
23:41:32	83106/83106	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:39:56%20GMT	http://barlows.co.nz/	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/index.html	(from )
23:41:32	1872/1872	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/css/custom.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/css/custom.css	(from http://barlows.co.nz/)
23:41:34	122249/122249	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/css/style.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/css/style.css	(from http://barlows.co.nz/)
23:41:35	7788/7788	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/css/magnific-popup.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/css/magnific-popup.css	(from http://barlows.co.nz/)
23:41:35	306/306	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Sep%202021%2011:40:01%20GMT	http://barlows.co.nz/barlows/images/favicon-32x32.png	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/favicon-32x32.3.delayed	(from http://barlows.co.nz/)
23:41:35	3646/3646	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/js/modernizr.custom.24530.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/js/modernizr.custom.24530.js	(from http://barlows.co.nz/)
23:41:35	4197/4197	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/please-wait/please-wait.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/please-wait/please-wait.css	(from http://barlows.co.nz/)
23:41:36	23640/23640	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/SpinKit/css/spinkit.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/SpinKit/css/spinkit.css	(from http://barlows.co.nz/)
23:41:36	656/656	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/angular-busy-tracker/busy.min.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/angular-busy-tracker/busy.min.css	(from http://barlows.co.nz/)
23:41:37	1473/1473	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/ng-dialog/css/ngDialog.min.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/ng-dialog/css/ngDialog.min.css	(from http://barlows.co.nz/)
23:41:37	3561/3561	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/ng-dialog/css/ngDialog-theme-default.min.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/ng-dialog/css/ngDialog-theme-default.min.css	(from http://barlows.co.nz/)
23:41:37	66/66	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/highcharts-ng/highcharts-ng.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/highcharts-ng/highcharts-ng.css	(from http://barlows.co.nz/)
23:41:37	2308/2308	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/angular-wizard/dist/angular-wizard.min.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/angular-wizard/dist/angular-wizard.min.css	(from http://barlows.co.nz/)
23:41:37	9717/9717	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/dropzone/min/dropzone.min.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/dropzone/min/dropzone.min.css	(from http://barlows.co.nz/)
23:41:38	3685/3685	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/ng-dropzone/dist/ng-dropzone.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/ng-dropzone/dist/ng-dropzone.css	(from http://barlows.co.nz/)
23:41:38	6554/6554	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/angular-datepicker/angular-datepicker.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/angular-datepicker/angular-datepicker.css	(from http://barlows.co.nz/)
23:41:38	1282/1282	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/ng-toast/ngToast.min.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/ng-toast/ngToast.min.css	(from http://barlows.co.nz/)
23:41:38	2865/2865	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/ng-toast/ngToast-animations.min.css	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/ng-toast/ngToast-animations.min.css	(from http://barlows.co.nz/)
23:41:40	35209/35209	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:40:05%20GMT	http://barlows.co.nz/about-us	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/about-us.html	(from http://barlows.co.nz/)
23:41:42	306/306	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Sep%202021%2011:40:06%20GMT	http://barlows.co.nz/verview	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/verview.15.delayed	(from http://barlows.co.nz/)
23:41:42	40015/40015	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:40:05%20GMT	http://barlows.co.nz/contact	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/contact.html	(from http://barlows.co.nz/)
23:41:42	33894/33894	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:40:06%20GMT	http://barlows.co.nz/overview	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/overview.html	(from http://barlows.co.nz/)
23:41:44	31965/31965	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:40:09%20GMT	http://barlows.co.nz/logistics	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/logistics.html	(from http://barlows.co.nz/)
23:41:47	31596/31596	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:40:09%20GMT	http://barlows.co.nz/freight	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/freight.html	(from http://barlows.co.nz/)
23:41:47	34079/34079	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:40:11%20GMT	http://barlows.co.nz/difference	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/difference.html	(from http://barlows.co.nz/)
23:41:47	34791/34791	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:40:09%20GMT	http://barlows.co.nz/network	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/network.html	(from http://barlows.co.nz/)
23:41:47	51027/51027	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/barlows-logo.png	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/barlows-logo.png	(from http://barlows.co.nz/)
23:41:48	33902/33902	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:40:13%20GMT	http://barlows.co.nz/technology	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/technology.html	(from http://barlows.co.nz/)
23:41:48	306/306	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Sep%202021%2011:40:15%20GMT	http://barlows.co.nz/api	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/api.1c.delayed	(from http://barlows.co.nz/)
23:42:06	108238/108238	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/sliders/slider_1_1920.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/sliders/slider_1_1920.jpg	(from http://barlows.co.nz/)
23:43:06	473430/473430	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/warehouse-service.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/warehouse-service.jpg	(from http://barlows.co.nz/)
23:43:23	104676/104676	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/sliders/slider_3_1920.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/sliders/slider_3_1920.jpg	(from http://barlows.co.nz/)
23:43:26	15150/15150	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/hi-value.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/hi-value.gif	(from http://barlows.co.nz/)
23:43:29	15020/15020	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/hi-tech.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/hi-tech.gif	(from http://barlows.co.nz/)
23:43:31	11162/11162	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/hi-touch.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/hi-touch.gif	(from http://barlows.co.nz/)
23:43:33	34583/34583	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:41:58%20GMT	http://barlows.co.nz/storage	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/storage.html	(from http://barlows.co.nz/)
23:43:35	33513/33513	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:42:00%20GMT	http://barlows.co.nz/warehousing	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/warehousing.html	(from http://barlows.co.nz/)
23:43:37	34652/34652	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:42:02%20GMT	http://barlows.co.nz/cargo	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargo.html	(from http://barlows.co.nz/)
23:43:37	306/306	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Sep%202021%2011:42:04%20GMT	http://barlows.co.nz/logistic-service	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/logistic-service.28.delayed	(from http://barlows.co.nz/)
23:43:39	33859/33859	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:42:04%20GMT	http://barlows.co.nz/trucking-service	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/trucking-service.html	(from http://barlows.co.nz/)
23:43:41	32822/32822	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:42:06%20GMT	http://barlows.co.nz/custom-clearance	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/custom-clearance.html	(from http://barlows.co.nz/)
23:43:42	2340/2340	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app/templates/messages.html	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app/templates/messages.html	(from http://barlows.co.nz/)
23:43:42	718/718	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/ajax-loader.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/ajax-loader.gif	(from http://barlows.co.nz/)
23:43:44	699968/699968	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/sea-freight-service.jpeg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/sea-freight-service.jpg	(from http://barlows.co.nz/)
23:43:44	13345/13345	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/placeholders/848x480.png	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/placeholders/848x480.png	(from http://barlows.co.nz/)
23:43:45	6227/6227	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/placeholders/300x170.png	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/placeholders/300x170.png	(from http://barlows.co.nz/)
23:43:45	306/306	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Sep%202021%2011:42:11%20GMT	http://barlows.co.nz/faq.html	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/faq.2f.delayed	(from http://barlows.co.nz/)
23:43:47	10173/10173	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/member-1.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/member-1.jpg	(from http://barlows.co.nz/)
23:44:00	84344/84344	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/js/jquery-2.1.4.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/js/jquery-2.1.4.min.js	(from http://barlows.co.nz/)
23:44:02	7141/7141	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/js/bootstrap/carousel.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/js/bootstrap/carousel.js	(from http://barlows.co.nz/)
23:44:02	1831/1831	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/js/bootstrap/transition.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/js/bootstrap/transition.js	(from http://barlows.co.nz/)
23:44:03	3546/3546	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/js/bootstrap/button.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/js/bootstrap/button.js	(from http://barlows.co.nz/)
23:44:05	5963/5963	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/js/bootstrap/collapse.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/js/bootstrap/collapse.js	(from http://barlows.co.nz/)
23:44:06	6077/6077	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/js/bootstrap/validator.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/js/bootstrap/validator.js	(from http://barlows.co.nz/)
23:44:09	16449/16449	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/js/underscore.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/js/underscore.js	(from http://barlows.co.nz/)
23:44:09	152601/152601	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/member-2.png	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/member-2.png	(from http://barlows.co.nz/)
23:44:10	3424/3424	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/js/NumberCounter.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/js/NumberCounter.js	(from http://barlows.co.nz/)
23:44:11	5588/5588	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/js/custom.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/js/custom.js	(from http://barlows.co.nz/)
23:44:12	3935/3935	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/js/SimpleMap.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/js/SimpleMap.js	(from http://barlows.co.nz/)
23:44:13	21156/21156	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/js/jquery.magnific-popup.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/js/jquery.magnific-popup.min.js	(from http://barlows.co.nz/)
23:44:14	2576/2576	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/angular-busy-tracker/busy.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/angular-busy-tracker/busy.min.js	(from http://barlows.co.nz/)
23:44:15	4277/4277	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/spin.js/spin.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/spin.js/spin.min.js	(from http://barlows.co.nz/)
23:44:15	1520/1520	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/angular-spinner/angular-spinner.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/angular-spinner/angular-spinner.min.js	(from http://barlows.co.nz/)
23:44:18	817668/817668	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/Customer-Bokerage.jpeg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/Customer-Bokerage.jpg	(from http://barlows.co.nz/)
23:44:18	12328/12328	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/ng-dialog/js/ngDialog.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/ng-dialog/js/ngDialog.min.js	(from http://barlows.co.nz/)
23:44:19	3011/3011	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/angular-messages/angular-messages.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/angular-messages/angular-messages.min.js	(from http://barlows.co.nz/)
23:44:19	9972/9972	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/bootbox-js/bootbox.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/bootbox-js/bootbox.min.js	(from http://barlows.co.nz/)
23:44:20	4510/4510	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/angular-resource/angular-resource.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/angular-resource/angular-resource.min.js	(from http://barlows.co.nz/)
23:44:21	2475/2475	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/highcharts-ng/highcharts-ng.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/highcharts-ng/highcharts-ng.min.js	(from http://barlows.co.nz/)
23:44:22	7872/7872	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/angular-wizard/dist/angular-wizard.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/angular-wizard/dist/angular-wizard.min.js	(from http://barlows.co.nz/)
23:44:28	37721/37721	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/dropzone/min/dropzone.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/dropzone/min/dropzone.min.js	(from http://barlows.co.nz/)
23:44:29	1637/1637	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/ng-dropzone/dist/ng-dropzone.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/ng-dropzone/dist/ng-dropzone.min.js	(from http://barlows.co.nz/)
23:44:35	35415/35415	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/moment/moment.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/moment/moment.min.js	(from http://barlows.co.nz/)
23:44:36	160048/160048	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/angular/angular.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/angular/angular.min.js	(from http://barlows.co.nz/)
23:44:39	14404/14404	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/angular-datepicker/angular-datepicker.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/angular-datepicker/angular-datepicker.min.js	(from http://barlows.co.nz/)
23:44:40	4616/4616	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/ng-toast/ngToast.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/ng-toast/ngToast.min.js	(from http://barlows.co.nz/)
23:44:45	25774/25774	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/angular-animate.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/angular-animate.min.js	(from http://barlows.co.nz/)
23:44:46	5877/5877	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/angular-sanitize.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/angular-sanitize.min.js	(from http://barlows.co.nz/)
23:44:51	27701/27701	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/angular-utils-pagination/dirPagination.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/angular-utils-pagination/dirPagination.js	(from http://barlows.co.nz/)
23:45:03	75152/75152	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/lodash.min.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/lodash.min.js	(from http://barlows.co.nz/)
